review_seq,total_score,review_content,reg_date,images,writer_display_name
385017,5.0,"It was so good because it was a rare delicious taste, the staff were so kind, and the atmosphere of the store was good! 😍❤️ Raw noodles are the best!!",2022-03-30 10:51:02,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220330105016212(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220330105016213(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220330105016213(2).jpeg",Namanana
997344,5.0,"Overall, everything was good. Especially, carpaccio was so good소스🫶ㅠㅠ🫶 The sauce was the first taste I had in my life.. It's the best!!",2022-10-28 11:20:46,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221028111819240(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221028111819241(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221028111819241(2).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221028111819241(3).jpeg",특별한 셀럽_43936
1962680,5.0,"The signature pasta was really good! It was the best pasta I've ever had I was a little worried after seeing the Google review, but it was so good",2023-08-21 20:30:56,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/b5ed1b280dc242fbbdeef1f683ddcd22, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6f533e870bc34e3398b2474f5ece7f32, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/0bd0ba86e6ad4f1883784ab941831c02",채슝
124149,5.0,"I asked for a pretty seat because it was an anniversary, but they really took care of me!
The pasta was delicious, so I want to go again during the day",2021-10-14 12:01:19,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211014120026722(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211014120026723(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211014120026723(2).jpeg",도짓우
1622664,5.0,"I made a reservation towards the hall, but it was good because it was close to the windowHah!
The texture of the raw pasta is different and it was delicious. 200% willing to revisit",2023-02-18 16:19:48,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230218161542942(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230218161542944(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230218161542944(2).jpeg",삐다룸
2016138,5.0,It's my second visit and I really enjoyed the food this time as well :) Thank you for the birthday lettering as well! Namsan view and atmosphere are always the best,2023-09-11 07:58:05,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c130fad797c5475981ae03978950af12, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a28ec1ccd20a4de2b99a64579f085113, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a95d9372fa9948f09f748c1d9729451b, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/0f6fbc3520f84d079950151a6a02fe91",Zhyun
304134,5.0,"The response was kind and the atmosphere was good
Overall, the menu was good
Especially, the signature shrimp biscuit pasta was delicious :)",2022-02-12 13:36:55,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220212133601574(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220212133601575(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220212133601575(2).jpeg",루루이스
595769,5.0,"The pasta is so chewy and delicious Chef, the staff are so kind and the view is so pretty",2022-07-09 21:46:29,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2279214530870_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2279214530523_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2279214531231_rv.jpg",나경yim
2033323,5.0,"It's my first time eating pasta that's delicious even when it's cold. The noodles didn't get soggy quickly and were delicious, and it was impressive that it contained the savory taste of red shrimp. I liked the richness of the butter. I really like the texture of the shaving and chewing. Liquor is essential for dinner, but I was disappointed that the scope would include drinks. Overall, the atmosphere was good and the explanation of the food was satisfactory.  It's good to go on a special day. For your information, it is essential to wear comfortable shoes using public transportation. The parking space is poor.",2023-09-17 22:53:24,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/acf27352b0594199a2b1d999afd7657e,싱냥
2267461,5.0,"I had a family meal with my parents on the terrace, and they liked it even more because the service was so good and friendly.
I'm leaving good memories.",2023-12-16 20:20:41,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c64dc7fa5c634a91a01081a34d251627, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/dfce87cb385145eb920619e22d685498, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9e89fbedcf344c129a76d16518471a86, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/d3c99d7320ad4ab1903b3cbb23a6762b",Sjpark0101
2299147,5.0,I had a great time thanks to Christmas Eve. It's a shame that I couldn't take all the pictures because I was eating them!  This is the place I want to visit next time,2023-12-24 21:30:20,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/41dfceaa633e47c4bb2633649e87af52, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8f058e48452340f6b6303c89b0a8fd6a, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5911c5994007495a8826d2cfa225ef89, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/15e60547f9234fd08f4f444e45d4fa73",화려한 셀럽_53567
964797,4.7,"The food, taste, and atmosphere were all great! 
However, unfortunately, they informed me that I should finish my meal within the time limit two to three times. 다 I knew everything, and I think I could have eaten more comfortably if you could guide me once as the time is approaching. But it's delicious, so everything was so great that it covered it Hah!",2022-10-20 15:47:48,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221020154628351(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221020154628352(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221020154628352(2).jpeg",이셈이
26131,5.0,"I didn't really like raw pasta, so I didn't really look for it, but it's so goodI really clapped and ate it
When I go to eat raw pasta, it's cooked too much, and sometimes it tastes like flour, but it's cooked properly without any of that, and the sauce is so delicious
It consists of only sauce that goes well with the pasta, so I really enjoyed it.
I think it's the best pasta I've had recently!!!

If you choose a pasta restaurant in Haebangchon, make sure to visit Egg & Flower!!!",2021-05-19 15:56:54,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210519155622513(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210519155622514(1).jpeg",온화한 식객_40370
404067,5.0,"The texture of the raw noodles is so good, it tastes good, and the view is good
I'll come to break all the menus!",2022-04-11 08:10:59,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220411080927801(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220411080927802(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220411080927803(2).jpeg",So0
1688914,5.0,"Lemon pasta was fresh and delicious 
The cost-effectiveness of the small plate is a little shocking, but the noodles are delicious, so I'm willing to revisit!",2023-03-30 14:06:18,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23330140537352_rv.jpg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23330140537569_rv.jpg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23330140537779_rv.jpg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23330140537993_rv.jpg",jhblossom
809687,5.0,"It's really good! Two women ordered two manes 
There was a lot and the atmosphere and taste were both perfect! Haha",2022-09-09 21:31:26,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2299212941754_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2299212941213_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2299212942769_rv.jpg",유만따
1521844,5.0,"Needless to say, the pasta was so delicious
Cuttlefish and assorted fried vegetables were the best...
It was the best 👍👍🫶🫶",2023-01-09 20:34:17,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230109203321556(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230109203321557(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230109203321558(2).jpeg",외로운 셀럽_68113
2519341,4.5,"I was a little worried because there were so many bad reviews in the reviews, but I was generally satisfied!

First of all, I made a reservation for dinner, but I didn't like it being a must-have order for liquor, but I ordered a glass of non-alcoholic wine for 15,000 won and a glass of Today red wine for 20,000 won.
There were a lot of reviews that the food was salty, but I liked it because it tasted right. Especially, the unexpected ""Salcicia lemon butter yolk d'aliatelle"" was really amazing. I wanted to try other menus, but I refrained because of the price burdenHaha

According to the review, there was a lot of talk about the employees' attitudes, but there was nothing particularly uncomfortable for me. I didn't feel very kind, but I didn't feel anything rude.
Oh, and I heard parking costs a valet, so I just used a public parking lot nearby. It's only a couple of minutes on foot!

Conclusion; Two of us paid 92,000 won for Menu 2 and Wine 2!
I recommend the terrace seat because it's definitely pretty^^
It's not that far away, but it's worth visiting at least once! 👍",2024-03-03 19:52:37,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/69bbeba9a65846b3a657cac9528bae55, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/4d805b24ef654deea73412de40813d12",위트있는 마스터_43419
1714042,5.0,"Maybe because it's raw, the noodles were soft!
It was delicious, the atmosphere was nice, and the staff were so kind, so I ate happily❤️",2023-04-16 00:40:43,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23416003957310_rv.jpg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23416003957502_rv.jpg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/23416003957675_rv.jpg",쾌활한 미식가_19096
2100838,4.7,"The view is so perfect! The best view from Haebangchon…If the weather is nice, I recommend a terrace seat. The food was a little expensive, but it was a taste of price. I'm sorry that it took a long time for the steak to come out. Overall, it's a great place to come to celebrate the anniversary.",2023-10-15 19:57:03,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/39b88143536346b1b8d530cb987d00ee, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f8c15e84257240908753a95fbd37cad5, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9bfd602e6b924be1853d1e933ead49f3",Robby
2041873,5.0,"It's always nice, kind and delicious 
I couldn't sit on the terrace because it was raining, but you gave me such a great memory It's Kim Sa Ham-nee",2023-09-21 21:42:37,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23159b74fa654237b8fbd80d17def06f, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/b021c3be32654542a3801a7e41fa6432, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9bf98af195d74daf84340b26c01ec69f, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/dd90bc80fb3a48de808418946fbd0de5",ysijjang
1494545,5.0,"Truffle dishes were the best! The steak took a long time, but it was delicious Haha",2023-01-07 04:01:11,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230107040039932(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230107040039934(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230107040039934(2).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230107040039934(3).jpeg",푸헹헹
2332532,4.5,It's delicious!,2023-12-30 18:01:10,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c8cea2a156a04770bb8b5f2fd8762c43, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e4733bca80eb47a6b1828692627a88fc, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5686723793664030a31cd60d01eee3d8, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5dffc4095e5a4d24829001b69b1808c7, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1ce49abb004d4c3287c6e736e635d688, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/4cbdf158753d44fb898bb74b2ff5db7c, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e95ca127bd0747b192b2c8a8c13a2e08, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2fa44c9b8e76436ba96b6ec3c7151d36",tonny
953472,5.0,"It's hard to go to the store, but the food is delicious and the atmosphere is goodI'm curious about other foods, too!!",2022-10-17 09:48:17,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221017094734503(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221017094734504(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221017094734504(2).jpeg",Hyemi__
1216090,5.0,"I had signature pasta and white wine, and it was really good
The staff are kind and the atmosphere is nice!",2022-12-08 19:34:47,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22128193419041_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22128193419371_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22128193419294_rv.jpg",이블린옹
2119087,5.0,"The pasta is so delicious and it's a good view restaurant. Now that it's very cold, I think it's better to stay indoors than on a terrace.",2023-10-23 12:09:42,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/cbde097dfa46429d98dc56fe75011aba, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f509e8aaf975420a8b37cea7b201644b, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8871a3c7dbaa4e0b9496ce44081e150e",벌꿀오소리이
88218,4.5,"I ordered ink shrimp capellini pasta and carpaccio. In the case of pasta, the flavor of the bisque was very deep and strong. It was appropriate for my taste, but a few people might say it's salty. Although the noodles are capellini, I felt the thickness and I was satisfied with the chewy texture of the raw noodles. In the case of shrimp, it was delicious because it was cooked properly and gently. I couldn't capture it in the picture, but in the case of Carpaccio, he locked up the smoke and put a cover on it, and the cover was peeled off from his seat, so I could feel the strong smell of smoke. The combination of the ingredients and the smell of smoke was good, especially with the deal. The sauce was also fresh and creamy, so it was a satisfying meal.",2021-09-02 15:37:36,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210902170838599(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210902170838600(1).jpeg",리가토니
2483569,5.0,"The food is so delicious!! The food is food, but the view is amazing!
It's perfect to go on an anniversary :)",2024-02-19 19:50:57,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6bd5c51f755047e385767313c4ca7ea8, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/02425d9c5f8f4bfab9c5251695b01474, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f213e1d58c6c45439c62ca3d7b8d3d60",Silverpaper
2634021,5.0,"I visited here to celebrate my girlfriend's birthday, and I loved the view and the taste of the food!! I liked that part, too, because each menu explained the ingredients and how to eat them. If I have a chance, I want to visit again",2024-04-16 18:05:51,,ehdrhs
1664992,5.0,"It's been 3 years since I came here in 2020, but it's already become a Michelin restaurant. It's gotten even better.",2023-03-15 10:29:05,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23315102815155_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23315102814909_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23315102815049_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23315102814943_rv.jpg",daark
1680699,5.0,"Maybe because it was a pasta made of raw noodles, the texture and taste were much better than the usual pasta noodles! Steamed clams were a bit salty, but it was delicious with baguette bread!!
Truffle french fries. If you like truffle, I strongly recommend it 👍🏻
It was a very full and satisfying meal💗:)",2023-03-25 00:50:35,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230325004858620(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230325004858621(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230325004858622(2).jpeg",sssoeun
2098646,5.0,"It was a nice place to enjoy the view, fresh noodles, pasta, and wine",2023-10-14 23:43:47,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6cadd5893fb043aba4306a4a4b0a3338, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/27e6a551b26742ed9473d222f0605ad3, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e636f9dba2354d499e922c077ab37f2c",란이꾸
2405843,5.0,"As expected, it's easy to digest because it's raw noodles, and the seasoning base suits Korean tastes^^",2024-01-22 12:06:50,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/51f42e4cc8a8487b833326779111e849, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/98d2ae4bb45f461e8ed4a80c746a6e81, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/7c1cb80f3cbc45d3824fb03adda919ab",강직한 맛사냥꾼_35342
1562836,5.0,"It's like Michelin. 👍
I loved the raw pasta, and the food pops in my mouth.",2023-01-15 18:36:59,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230115183526162(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230115183526164(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230115183526165(2).jpeg",iamgenie
1650840,5.0,"Out of all the pasta I've eaten
Egg and Flower's red shrimp pasta was the best",2023-03-05 22:12:40,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2335221219859_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2335221220110_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2335221219622_rv.jpg",니니링
2624152,3.8,"Overall, the food tasted great.
Maybe it's because I especially like seafood 
Red shrimp pasta has a strong ocean scent and a strong sauce 
It was my style!
The view is so-so more than I thought.",2024-04-13 14:09:57,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/b6f4c176983c44fda45615faff913bab, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f98fa24a569b46f28d91e76987398625, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8515b3f99b4d490da5e604305e00af37, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/4757d93b997147e0b1aaf3ba65c6ef13",재능있는 맛사냥꾼_80002
794852,5.0,"It was a little rough on the way, but the taste, service, and atmosphere were all great :)",2022-09-05 15:31:08,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2295153017448_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2295153017827_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2295153018218_rv.jpg",남다른 셀럽_10397
1756136,5.0,"As soon as I came in, the interior was so cute and the atmosphere of the terrace was so nice~~!",2023-05-11 23:33:14,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230511233212377(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230511233212379(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230511233212379(2).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230511233212379(3).jpeg",JKI11
1979800,5.0,It's delicious and the view is so nice!!!  I'll come back next time^^ I want to try other pastas,2023-08-28 12:12:20,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/ef68af37d80f48368f5d2a9d11f1dc0b, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/704725ed47134fe0bd2765165bdf76cb, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/d333fab323d146f4b33ce60410fa6b29, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/87c0a6cabf85427dbf25d2e0f092459e",Gpdldosp
